book_id,genre,name,author,avg_rating,no_of_ratings,user_id,user_rating,description
4031,Business & Money,The Slums of Aspen: Immigrants vs. the Environment in America's Eden (Nation of Nations),Lisa  Sun-Hee Park,3.95,56,3461,5,"Environmentalism usually calls to mind images of peace and serenity, a oneness with nature, and a shared sense of responsibility. But one town in Colorado, under the guise of environmental protection, passed a resolution limiting immigration, bolstering the privilege of the wealthy and scapegoating Latin American newcomers for the areas current and future ecological problems. This might have escaped attention save for the fact that this wasnt some rinky-dink backwater. It was Aspen, Colorado, playground of the rich and famous and the Wests most elite ski town. "
4031,Business & Money,The Slums of Aspen: Immigrants vs. the Environment in America's Eden (Nation of Nations),Lisa  Sun-Hee Park,3.95,56,3470,4,"Environmentalism usually calls to mind images of peace and serenity, a oneness with nature, and a shared sense of responsibility. But one town in Colorado, under the guise of environmental protection, passed a resolution limiting immigration, bolstering the privilege of the wealthy and scapegoating Latin American newcomers for the areas current and future ecological problems. This might have escaped attention save for the fact that this wasnt some rinky-dink backwater. It was Aspen, Colorado, playground of the rich and famous and the Wests most elite ski town. "
4031,Business & Money,The Slums of Aspen: Immigrants vs. the Environment in America's Eden (Nation of Nations),Lisa  Sun-Hee Park,3.95,56,3476,4,"Environmentalism usually calls to mind images of peace and serenity, a oneness with nature, and a shared sense of responsibility. But one town in Colorado, under the guise of environmental protection, passed a resolution limiting immigration, bolstering the privilege of the wealthy and scapegoating Latin American newcomers for the areas current and future ecological problems. This might have escaped attention save for the fact that this wasnt some rinky-dink backwater. It was Aspen, Colorado, playground of the rich and famous and the Wests most elite ski town. "
4031,Business & Money,The Slums of Aspen: Immigrants vs. the Environment in America's Eden (Nation of Nations),Lisa  Sun-Hee Park,3.95,56,3478,4,"Environmentalism usually calls to mind images of peace and serenity, a oneness with nature, and a shared sense of responsibility. But one town in Colorado, under the guise of environmental protection, passed a resolution limiting immigration, bolstering the privilege of the wealthy and scapegoating Latin American newcomers for the areas current and future ecological problems. This might have escaped attention save for the fact that this wasnt some rinky-dink backwater. It was Aspen, Colorado, playground of the rich and famous and the Wests most elite ski town. "
687,Science & Math,"Disaster Law and Policy, Second Edition (Aspen Elective)",Daniel A. Farber,3,1,3461,1,
687,Science & Math,"Disaster Law and Policy, Second Edition (Aspen Elective)",Daniel A. Farber,3,1,3470,2,
687,Science & Math,"Disaster Law and Policy, Second Edition (Aspen Elective)",Daniel A. Farber,3,1,3476,4,
687,Science & Math,"Disaster Law and Policy, Second Edition (Aspen Elective)",Daniel A. Farber,3,1,3475,4,
2840,Computers & Technology,"Mobile & Social Game Design: Monetization Methods and Mechanics, Second Edition",Tim Fields,3.5,2,3461,2,"The book explores how the gaming sector has changed, including the evolution of free-to-play games on mobile and tablet devices, sophisticated subscription model-based products, and games for social media websites, such as Facebook. It also demystifies the alphabet soup of industry terms that have sprouted up around mobile and social game design and monetization. A major focus of the book is on popular mechanisms for acquiring users and methods of monetizing users. The author explains how to put the right kinds of hooks in your games, gather the appropriate metrics, and evaluate that information to increase the games overall stickiness and revenue per user. He also discusses the sale of virtual goods and the types of currency used in games, including single and dual currency models. Each chapter includes an interview with industry leaders who share their insight on designing and producing games, analyzing metrics, and much more."
2840,Computers & Technology,"Mobile & Social Game Design: Monetization Methods and Mechanics, Second Edition",Tim Fields,3.5,2,3470,3,"The book explores how the gaming sector has changed, including the evolution of free-to-play games on mobile and tablet devices, sophisticated subscription model-based products, and games for social media websites, such as Facebook. It also demystifies the alphabet soup of industry terms that have sprouted up around mobile and social game design and monetization. A major focus of the book is on popular mechanisms for acquiring users and methods of monetizing users. The author explains how to put the right kinds of hooks in your games, gather the appropriate metrics, and evaluate that information to increase the games overall stickiness and revenue per user. He also discusses the sale of virtual goods and the types of currency used in games, including single and dual currency models. Each chapter includes an interview with industry leaders who share their insight on designing and producing games, analyzing metrics, and much more."
